"time","air.T","lightAbsorption.panels_PAR_transmitted[1]","lightAbsorption.panels_PAR_transmitted[2]","weatherFromFile.weather.air_temp","climateController.heater_power"
760830,288.151779153131,0.0002248575266923156,0.0003298663000916435,277.15,55.39599920629956
761070,288.1517788441288,0.0002035701891540432,0.0002943469553878841,277.15,55.42929565995558
761310,288.1517785371894,0.0001823120134237293,0.0002598280673005971,277.15,55.46238908017887
761550,288.1517782302499,0.0001610809897574433,0.0002263382725847778,277.15,55.49550170071149
761790,288.1517779233105,0.0001398499660911573,0.0001938762046113693,277.15,55.52863351974813
762030,288.1517776174069,0.0001186189424248816,0.0001624624244155417,277.15,55.56167265588729
762270,288.1517773183143,9.738791875859546e-05,0.0001321119810240266,277.15,55.59399462264192
762511,288.1517770192218,7.615689509230943e-05,0.0001028342072599431,277.15,55.62633484804347
762751,288.1517767201292,5.492587142602341e-05,7.463260423813513e-05,277.15,55.65869335408014
762991,288.1517764210367,3.369484775974769e-05,4.750481718592921e-05,277.15,55.69107013815178
763200,288.151776168121,1.516441030381196e-05,2.469907149455262e-05,277.15,55.71846255454083
763200,288.151776168121,1.51644099822891e-05,2.469907028285312e-05,277.1500000021202,55.71846255454083
763231,288.1517761710433,1.503581096046194e-05,2.42170206660322e-05,277.1508480339213,55.71814598583757
763471,288.1517762407387,1.402480983349595e-05,2.060768572179412e-05,277.1575149672653,55.71059625253305
763711,288.1517763124492,1.301380870652995e-05,1.731698491710647e-05,277.1641819006093,55.70282927149084
763951,288.1517763872564,1.200280757956444e-05,1.434150347159976e-05,277.1708488339534,55.69472801167652
764191,288.1517764620635,1.099180645259844e-05,1.167607099380295e-05,277.1775157672973,55.68662790249523
764431,288.1517765429753,9.980805325632445e-06,9.980805325632445e-06,277.1841827006413,55.67786807145458
764671,288.1517766241465,8.969804198666444e-06,8.969804198666444e-06,277.1908496339854,55.66908150424044
764911,288.1517767053176,7.95880307170094e-06,7.95880307170094e-06,277.1975165673293,55.66029628394642
765151,288.1517767864887,6.947801944734938e-06,6.947801944734938e-06,277.2041835006733,55.65151241652944
765391,288.1517768725605,5.936800817768941e-06,5.936800817768941e-06,277.2108504340173,55.6421996947275
765631,288.1517769599258,4.925799690802943e-06,4.925799690802943e-06,277.2175173673613,55.63274856490141
765871,288.1517770472911,3.914798563837434e-06,3.914798563837434e-06,277.2241843007054,55.62329899447671
766111,288.1517771346564,2.903797436871436e-06,2.903797436871436e-06,277.2308512340493,55.61385098935823
766351,288.1517772232318,1.892796309905437e-06,1.892796309905437e-06,277.2375181673933,55.60427370669751
766591,288.1517773128288,8.817951829394384e-07,8.817951829394384e-07,277.2441851007374,55.59458759997116
766800,288.1517773468306,0,0,277.25,55.59091217104284
766800,288.1517773468306,0,0,277.2500000021302,55.59091217104284
766831,288.1517774038454,0,0,277.2508520340813,55.58474968886007
767071,288.1517774976161,0,0,277.2575189674253,55.57461586208634
767311,288.1517775932101,0,0,277.2641859007693,55.56428684947268
767551,288.1517776916701,0,0,277.2708528341133,55.55365010143598
767791,288.1517777901301,0,0,277.2775197674574,55.54301533144223
768031,288.1517778940355,0,0,277.2841867008013,55.53179453973933
768271,288.1517779983,0,0,277.2908536341453,55.52053719665351
768511,288.1517781025644,0,0,277.2975205674894,55.50928206436101
768751,288.1517782068289,0,0,277.3041875008333,55.49802915472402
768991,288.151778315374,0,0,277.3108544341774,55.48631659097703
769231,288.151778425343,0,0,277.3175213675214,55.47445284557562
769471,288.151778535312,0,0,277.3241883008653,55.46259155832589
769711,288.151778645281,0,0,277.3308552342094,55.45073273487999
769951,288.1517787562415,0,0,277.3375221675533,55.43876947865212
770191,288.1517788681966,0,0,277.3441891008973,55.4267015439176
770400,288.1517789211093,0,0,277.35,55.42099883058948
770400,288.1517789211093,0,0,277.35,55.42099883058948
770431,288.1517789353028,0,0,277.35,55.41946920234664
770671,288.1517786901264,0,0,277.35,55.44589740057193
770911,288.1517784464509,0,0,277.35,55.47217595096676
771151,288.1517782051758,0,0,277.35,55.49820754704405
771391,288.1517779639007,0,0,277.35,55.5242510102325
771631,288.1517777270282,0,0,277.35,55.54983081007813
771871,288.1517774905433,0,0,277.35,55.57538016492669
772111,288.1517772540583,0,0,277.35,55.60094094096524
772351,288.1517770175735,0,0,277.35,55.62651313069655
772591,288.1517767844714,0,0,277.35,55.65173070251716
772831,288.1517765527399,0,0,277.35,55.67681100539157
773071,288.1517763210084,0,0,277.35,55.70190229343941
773311,288.151776089277,0,0,277.35,55.72700455886525
773551,288.151775860997,0,0,277.35,55.75174368763147
773791,288.15177563611,0,0,277.35,55.77612553706468
774000,288.1517754402334,0,0,277.35,55.79737057685219
774000,288.1517754402334,0,0,277.3499999978498,55.79737057685219
774031,288.1517753588504,0,0,277.3491399655986,55.80619979121604
774271,288.1517747725693,0,0,277.3424730322546,55.86984538724371
774511,288.1517741878982,0,0,277.3358060989106,55.93338640264922
774751,288.1517736058519,0,0,277.3291391655666,55.99671188360355
774991,288.1517730238055,0,0,277.3224722322226,56.06010699164477
775231,288.151772446459,0,0,277.3158052988786,56.12305905776927
775471,288.1517718696228,0,0,277.3091383655346,56.18602404128625
775711,288.1517712927865,0,0,277.3024714321906,56.24905762791488
775951,288.1517707159502,0,0,277.2958044988466,56.31215988159766
776191,288.151770142972,0,0,277.2891375655026,56.37490814127955
776431,288.1517695718513,0,0,277.2824706321586,56.43752053200745
776671,288.1517690007307,0,0,277.2758036988146,56.50020043500703
776911,288.1517684296101,0,0,277.2691367654706,56.56294793107186
777151,288.1517678600253,0,0,277.2624698321266,56.62559406338663
777391,288.1517672923333,0,0,277.2558028987826,56.68809904220807
777600,288.1517668148585,0,0,277.25,56.7407226361919
777600,288.1517668148585,0,0,277.24999999784,56.7407226361919
777631,288.1517667249971,0,0,277.2491359654386,56.75063176506712
777871,288.1517661595817,0,0,277.2424690320946,56.81301939818417
778111,288.1517655956137,0,0,277.2358020987506,56.87531364724241
778351,288.1517650340534,0,0,277.2291351654066,56.93740782580436
778591,288.1517644724931,0,0,277.2224682320626,56.99956780768511
778831,288.1517639151169,0,0,277.2158012987186,57.06132978847089
779071,288.1517633582949,0,0,277.2091343653746,57.12309520198233
779311,288.151762801473,0,0,277.2024674320306,57.18492550503529
779551,288.1517622446511,0,0,277.1958004986866,57.24682076153931
779791,288.1517616911486,0,0,277.1891335653426,57.30841146749444
780031,288.1517611395436,0,0,277.1824666319986,57.36985501454872
780271,288.1517605879386,0,0,277.1757996986546,57.43136249115077
780511,288.1517600363336,0,0,277.1691327653106,57.49293395963895
780751,288.1517594859549,0,0,277.1624658319666,57.55443238827019
780991,288.1517589374977,0,0,277.1557988986226,57.61577960554942
781200,288.1517584838936,0,0,277.15,57.66656504020462
781200,288.1517584838936,0,0,277.1499999978298,57.66656504020462
781231,288.151758389124,0,0,277.1491319652786,57.67718091649498
781471,288.1517578413257,0,0,277.1424650319346,57.73858119399733
781711,288.1517572948737,0,0,277.1357980985906,57.79989374520144
781951,288.1517567506842,0,0,277.1291311652466,57.8610152259681
782191,288.1517562065012,0,0,277.1224642319026,57.92219868415882
782431,288.1517556661535,0,0,277.1157972985586,57.98301303140363
782671,288.1517551264098,0,0,277.1091303652146,58.0438212435207
782911,288.1517545866661,0,0,277.1024634318706,58.10469131869034
783151,288.1517540469223,0,0,277.0957964985266,58.16562331584485
783391,288.1517535101037,0,0,277.0891295651826,58.22628657397888
783631,288.151752975255,0,0,277.0824626318386,58.28678826035627
783871,288.1517524404063,0,0,277.0757956984946,58.34735091727139
784111,288.1517519055575,0,0,277.0691287651506,58.40797461512592
784351,288.1517513716893,0,0,277.0624618318066,58.46854809448509
784591,288.1517508398011,0,0,277.0557948984626,58.52895749760035
784800,288.1517503950103,0,0,277.05,58.57952126243726
784800,288.1517503950103,0,0,277.0499999934599,58.57952126243726
784831,288.1517502158646,0,0,277.0473838953558,58.5998984916184
785071,288.1517489795168,0,0,277.0273830953238,58.74071647128132
785311,288.1517477466499,0,0,277.0073822952918,58.88146472935129
785551,288.1517465195506,0,0,276.9873814952598,59.02187923685365
785791,288.1517452925219,0,0,276.9673806952278,59.16261027830038
786031,288.1517440751842,0,0,276.9473798951958,59.30255129940176
786271,288.1517428596256,0,0,276.9273790951638,59.44260796615308
786511,288.151741644067,0,0,276.9073782951318,59.58298524705042
786751,288.1517404285084,0,0,276.8873774950998,59.72368384117765
786991,288.1517392185264,0,0,276.8673766950678,59.86405673873119
787231,288.1517380129465,0,0,276.8473758950358,60.00423691701429
787471,288.1517368121138,0,0,276.8273750950038,60.14418130545551
787712,288.1517356179505,0,0,276.8073742949718,60.28366206542623
787952,288.1517344237872,0,0,276.7873734949398,60.42345621386369
788192,288.1517332296238,0,0,276.7673726949077,60.56356442145605
788400,288.1517321923731,0,0,276.75,60.68551783129772
788400,288.1517321923731,0,0,276.7499999956194,60.68551783129772
788432,288.1517320792037,0,0,276.7482479299172,60.69883796096454
788672,288.1517312330448,0,0,276.7349140632292,60.79852135271091
788912,288.1517303888629,0,0,276.7215801965412,60.8981298350959
789152,288.1517295479125,0,0,276.7082463298532,60.99751418631539
789392,288.1517287070324,0,0,276.6949124631652,61.09704728378074
789632,288.151727871512,0,0,276.6815785964772,61.19610174446311
789872,288.1517270371221,0,0,276.6682447297892,61.29517739384372
790112,288.1517262027322,0,0,276.6549108631012,61.39440836602805
790352,288.1517253683422,0,0,276.6415769964132,61.49379488806095
790592,288.1517245366813,0,0,276.6282431297251,61.59301135850692
790832,288.1517237075383,0,0,276.6149092630372,61.69208173665209
791072,288.151722884689,0,0,276.6015753963492,61.79055262235023
791312,288.1517220726824,0,0,276.5882415296612,61.8878751094668
791552,288.1517212606759,0,0,276.5749076629731,61.98534598101002
791792,288.1517204486693,0,0,276.5615737962852,62.08296545460313
792000,288.1517197438474,0,0,276.55,62.16781981774355
792000,288.1517197438474,0,0,276.5499999933995,62.16781981774355
792032,288.151719545793,0,0,276.5473598943958,62.19168402339837
792272,288.1517183961025,0,0,276.5273590943638,62.33038910875488
792512,288.1517172495677,0,0,276.5073582943318,62.46901161751306
792752,288.1517161066366,0,0,276.4873574942998,62.60749535408983
792992,288.1517149657907,0,0,276.4673566942677,62.74602266564055
793232,288.1517138315775,0,0,276.4473558942357,62.88403859828384
793472,288.1517126973642,0,0,276.4273550942037,63.02234823430975
793712,288.151711563151,0,0,276.4073542941717,63.16095214829065
793952,288.1517104317555,0,0,276.3873534941397,63.29950549029451
794192,288.1517093056776,0,0,276.3673526941078,63.4376995478847
794432,288.1517081809043,0,0,276.3473518940758,63.57602479231883
794672,288.1517070643857,0,0,276.3273510940438,63.71362336636821
794912,288.151705947867,0,0,276.3073502940117,63.85150992728206
795152,288.1517048313484,0,0,276.2873494939797,63.98968503525726
795392,288.1517037148297,0,0,276.2673486939477,64.1281492513961
795600,288.1517027662486,0,0,276.25,64.24601438679912
795600,288.1517027662486,0,0,276.2499999911591,64.24601438679912
795632,288.15170256021,0,0,276.2464638585543,64.27164321509149
795872,288.1517011316997,0,0,276.2197961251783,64.44960542415579
796112,288.151699707331,0,0,276.1931283918023,64.62752592150223
796352,288.1516982895467,0,0,276.1664606584263,64.80509539253832
796592,288.151696872035,0,0,276.1397929250503,64.98310208136826
796832,288.1516954651494,0,0,276.1131251916743,65.16024156276401
797072,288.1516940611277,0,0,276.0864574582983,65.33748560363239
797312,288.1516926571059,0,0,276.0597897249223,65.51519544538576
797552,288.1516912530842,0,0,276.0331219915463,65.69337222324489
797792,288.1516898545696,0,0,276.0064542581703,65.8713154389683
798032,288.1516884629883,0,0,275.9797865247943,66.04883855686927
798272,288.1516870734568,0,0,275.9531187914183,66.2265612010614
798512,288.1516856894626,0,0,275.9264510580423,66.40403466083578
798752,288.1516843079267,0,0,275.8997833246663,66.58165087113721
798992,288.1516829305928,0,0,275.8731155912903,66.75918344674226
799200,288.1516817700901,0,0,275.85,66.90912207437904
799200,288.1516817700901,0,0,275.849999991119,66.90912207437904
799232,288.1516815573701,0,0,275.8464478579143,66.93664104296826
799472,288.1516801880417,0,0,275.8197801245383,67.11404880048943
799712,288.1516788225252,0,0,275.7931123911623,67.2914146138841
799952,288.1516774629994,0,0,275.7664446577863,67.46845170953242
800192,288.1516761037824,0,0,275.7397769244103,67.64589790865772
800432,288.1516747540924,0,0,275.7131091910343,67.82254594276182
800672,288.1516734072699,0,0,275.6864414576583,67.99926231543141
800912,288.1516720604474,0,0,275.6597737242823,68.17642288068859
801152,288.1516707136249,0,0,275.6331059909063,68.35402868528861
801392,288.1516693714293,0,0,275.6064382575303,68.53146831657409
801632,288.1516680360602,0,0,275.5797705241543,68.70844630017325
801872,288.1516667021386,0,0,275.5531027907783,68.88567247480482
802112,288.151665373301,0,0,275.5264350574023,69.06266146001127
802352,288.1516640471471,0,0,275.4997673240263,69.23973010229012
802592,288.1516627260701,0,0,275.4730995906503,69.41655603195318
802800,288.1516615963066,0,0,275.45,69.56811994577284
802800,288.1516615963066,0,0,275.4499999888488,69.56811994577284
802832,288.1516613664504,0,0,275.4455398215928,69.59899544278481
803072,288.1516597521356,0,0,275.4122051548728,69.81621110446289
803312,288.1516581429522,0,0,275.3788704881529,70.03338651518564
803552,288.1516565416956,0,0,275.3455358214329,70.2501382993903
803792,288.1516549409292,0,0,275.3122011547129,70.46746978475016
804032,288.1516533525656,0,0,275.2788664879928,70.68375758576629
804272,288.1516517683453,0,0,275.2455318212728,70.90011814605812
804512,288.1516501841251,0,0,275.2121971545528,71.11711656639174
804752,288.1516485999049,0,0,275.1788624878328,71.33475457762783
804992,288.1516470213629,0,0,275.1455278211128,71.55225039688895
805232,288.1516454526893,0,0,275.1121931543928,71.76901900488464
805472,288.1516438854048,0,0,275.0788584876728,71.98622700319612
805712,288.151642324758,0,0,275.0455238209528,72.20314384874827
805952,288.1516407724299,0,0,275.0121891542328,72.41952851945842
806192,288.1516392207445,0,0,274.9788544875128,72.63644725679497
806400,288.1516378891127,0,0,274.95,72.82310189004116
806400,288.1516378891127,0,0,274.9499999865592,72.82310189004116
806432,288.1516376333605,0,0,274.9446237849514,72.8590034391251
806672,288.1516358049539,0,0,274.9046221848874,73.11616487871997
806912,288.151633983023,0,0,274.8646205848233,73.3732839908533
807152,288.151632170945,0,0,274.8246189847594,73.62987521702335
807392,288.1516303595798,0,0,274.7846173846954,73.88722790239733
807632,288.1516285633644,0,0,274.7446157846314,74.14328220304157
807872,288.1516267727374,0,0,274.7046141845673,74.3993889610326
808112,288.1516249821104,0,0,274.6646125845033,74.65634608112848
808352,288.1516231914834,0,0,274.6246109844394,74.9141561332095
808592,288.1516214072738,0,0,274.5846093843754,75.17189316042017
808832,288.1516196363008,0,0,274.5446077843113,75.42856061778957
809072,288.1516178665301,0,0,274.5046061842473,75.68589488448374
809312,288.151616105444,0,0,274.4646045841833,75.9428034402958
809552,288.1516143539783,0,0,274.4246029841194,76.19913923680899
809792,288.1516126025125,0,0,274.3846013840553,76.45630589063357
810000,288.1516111292353,0,0,274.35,76.67327146417047
810000,288.1516111292353,3.4122242587496e-13,3.4122242587496e-13,274.3499999864991,76.67327146417047
810032,288.1516108580381,1.364851521402214e-07,1.364851521402214e-07,274.3445997839913,76.71327432496233
810272,288.1516091207429,1.147486279106222e-06,1.147486279106222e-06,274.3045981839273,76.97000922389896
810512,288.1516073893418,2.158487406072223e-06,2.158487406072223e-06,274.2645965838634,77.22669361670009
810752,288.1516056653095,3.169488533038224e-06,3.169488533038224e-06,274.2245949837993,77.48310185389084
810992,288.1516039438814,4.180489660003735e-06,4.180489660003735e-06,274.1845933837353,77.73993783116684
811232,288.1516022367897,5.191490786969736e-06,5.191490786969736e-06,274.1445917836713,77.99544143682979
811472,288.151600529698,6.202491913935737e-06,6.202491913935737e-06,274.1045901836073,78.25175061607803
811712,288.1515988226063,7.213493040901738e-06,7.213493040901738e-06,274.0645885835433,78.50886766666943
811952,288.1515971182916,8.224494167867249e-06,8.224494167867249e-06,274.0245869834793,78.76637468941151
812192,288.1515954273052,9.235495294833249e-06,9.235495294833249e-06,273.9845853834153,79.02266831205895
812432,288.1515937392782,1.024649642179925e-05,1.024649642179925e-05,273.9445837833513,79.27931082559736
812673,288.1515920645729,1.125749754876525e-05,1.15298398896816e-05,273.9045821832873,79.53471749672813
812913,288.1515903898676,1.226849867573076e-05,1.297467033491257e-05,273.8645805832233,79.79091280570583
813153,288.1515887151623,1.327949980269676e-05,1.449739365440746e-05,273.8245789831593,80.04789896714392
813393,288.1515870427319,1.429050092966276e-05,1.609918976543691e-05,273.7845773830953,80.30532750131036
813600,288.1515856285793,1.5164410303812e-05,1.754807560149731e-05,273.75,80.5236194491612
813600,288.1515856285793,1.516442024280715e-05,1.754809093557468e-05,273.7500000045201,80.5236194491612
813633,288.1515856637454,1.914007113549828e-05,2.37413689465656e-05,273.7518080723229,80.51818423672063
813873,288.1515860925712,4.845910381749801e-05,7.311911724647945e-05,273.7651419390108,80.45193396978023
814113,288.1515865223082,7.7778136499512e-05,0.0001290941698380017,273.7784758056989,80.38559533261325
814353,288.151586953317,0.0001070971691815259,0.0001917432473899477,273.7918096723869,80.31911300139927
814593,288.1515873844993,0.00013641620186354,0.0002611092132871963,273.8051435390749,80.25265661836511
814833,288.151587817564,0.0001657352345455397,0.0003372004159869714,273.8184774057628,80.18596314828442
815073,288.1515882516085,0.0001950542672275537,0.0004199905382963282,273.8318112724509,80.11917208521902
815313,288.1515886856529,0.0002243732999095676,0.0005094189603695713,273.8451451391389,80.0524343360901
815553,288.1515891196974,0.0002536923325915815,0.0006053916285760193,273.8584790058269,79.98574986220453
815793,288.1515895542212,0.0002831997760681021,0.0007079708188470128,273.8718128725149,79.9190450664854
816033,288.1515899905019,0.0003127990860411921,0.000816903571473859,273.8851467392029,79.85212421021792
816273,288.1515904267826,0.0003424488723450538,0.000931964001784589,273.8984806058909,79.7852570621711
816513,288.1515908643741,0.0003721490859452501,0.001052942032231322,273.9118144725789,79.71824292226847
816753,288.1515913023598,0.0004018996667378789,0.001179604864419146,273.9251483392669,79.6512224373156
816993,288.1515917411023,0.0004317005703236901,0.001311700094566265,273.9384822059549,79.58414029508076
817200,288.1515920975123,0.0004577236743989312,0.001430722736227409,273.95,79.5296863650955
817200,288.1515920975123,0.0004577236976312368,0.001430722762163357,273.9500000204317,79.5296863650955
817233,288.1515924313006,0.0004673370131820759,0.001442031821129219,273.9581723268931,79.47872107695342
817473,288.1515958959016,0.01150441637268474,0.03253199432109545,274.0181747269891,78.95156571610806
817713,288.1928114272645,10.99916607310545,28.80907132797812,274.078177127085,0
817953,290.1171385074867,13.28266689559085,32.48072328747733,274.1381795271811,0
818193,291.7453218009372,14.59961726844214,33.53439428044957,274.1981819272771,0
818433,293.2183058381237,15.91589459379906,34.5024070138336,274.2581843273731,0
818673,294.5673641735484,17.23160499462787,35.38769343630048,274.3181867274691,0
818913,295.8161416498482,18.54674899515914,36.19312532883713,274.3781891275651,0
819153,296.9808721484371,19.86132720673574,36.92173576266927,274.4381915276611,0
819393,298.0736258502129,21.17534033822984,37.57668342107194,274.4981939277571,0
819633,299.1033799229799,22.48878919591734,38.16121864631076,274.5581963278531,0
819873,300.0768408901517,23.80167468334223,38.67865160621962,274.6181987279491,0
820113,300.9993670366935,25.11399780116224,39.13232286007726,274.6782011280451,0
820353,301.8748938569983,26.42575964698798,39.52557651763431,274.7382035281411,0
820593,302.706904281908,27.73696141520586,39.8617361062822,274.7982059282371,0
820800,303.1504500199916,28.86834137941266,40.10851651134625,274.85,0
820800,303.1504500199916,28.86834179425343,40.10851683506621,274.850000020523,0
820833,303.1504661276797,29.03425845249798,40.23781415190474,274.8582083283331,0
821073,303.1505800405902,30.2470199158533,41.17245441577511,274.9182107284291,0
821313,303.1506944810539,31.45963616119368,42.0892363496235,274.9782131285251,0
821553,303.1508094771397,32.67210743719399,42.98905309816548,275.0382155286211,0
821793,303.1509251658163,33.88443400652906,43.87277760481587,275.0982179287171,0
822033,303.1510416250255,35.09661614584613,44.74126013275165,275.1582203288131,0
822273,303.1511588820796,36.30865414574217,45.59532621272443,275.2182227289092,0
822513,303.151276968721,37.52054831073666,46.43577498708287,275.2782251290051,0
822753,303.1513959561389,38.73229895924692,47.26337791833652,275.3382275291011,0
822993,303.1515157674429,39.94390642355636,48.07887783015222,275.3982299291972,0
823233,303.1516363713501,41.15537104978794,48.88298824886208,275.4582323292931,0
823473,303.151757688157,42.36669319787271,49.67639301421502,275.5182347293891,0
823713,303.1518790664512,43.57787324152117,50.45974612917971,275.5782371294852,0
823953,303.1520013442396,44.78891156818764,51.23367181996852,275.6382395295811,0
824193,303.1521247805533,46.02318326700799,51.99876477906435,275.6982419296772,0
824400,303.1522309770202,47.10741007922816,52.6520725685385,275.75,0
824400,303.1522309770202,47.10741012810623,52.65207605577801,275.7500000091612,0
824433,303.1523088230002,47.12773248693868,54.04775584565306,275.7536641465658,0
824673,303.152871999645,47.32336365306384,64.25940703745634,275.7803318799419,0
824913,303.1534491606099,47.60676358034812,74.56132652751771,275.8069996133178,0
825153,303.1540401756921,47.98341424023609,84.94759019691446,275.8336673466939,0
825393,303.1546442174487,48.45889511729847,95.41259125863201,275.8603350800698,0
825633,303.1552605662461,49.03888147449129,105.9510283164352,275.8870028134459,0
825873,303.1558881546916,49.7291421952469,116.5578933083477,275.9136705468218,0
826113,303.1565261322659,50.53553716421586,127.2284594189981,275.9403382801979,0
826353,303.1571741464811,51.46401414785871,137.9582690341692,275.9670060135738,0
826593,303.1578322554769,52.52060513569069,148.7431218011232,275.9936737469499,0
826833,303.1585004612821,53.711422102814,159.5790628490544,276.0203414803258,0
827073,303.1591788276222,55.04265215450587,170.4623712159312,276.0470092137019,0
827313,303.1598673426931,56.52055201404315,181.3895485202954,276.0736769470778,0
827553,303.1605668690858,58.15144181574348,192.3573079099614,276.1003446804539,0
827793,303.1612772399975,59.94169816634643,203.3625633133351,276.1270124138298,0
828000,303.1618956838299,61.61771248890415,212.8769630482074,276.15,0
828000,303.1618956838299,61.61771262160717,212.8769619122693,276.1499999976998,0
828033,303.1618777244047,61.67095439505726,212.422377715149,276.1490799631985,0
828273,303.161713722052,62.06606393805968,209.1147469556865,276.1424130298545,0
828513,303.1615513257497,62.47601668331856,205.7842313482304,276.1357460965105,0
828753,303.1613891881463,62.89869636284679,202.4320499009804,276.1290791631665,0
828993,303.1612269395963,63.33196960735896,199.0593660716955,276.1224122298225,0
829233,303.161064304543,63.77368548582333,195.6672902828542,276.1157452964785,0
829473,303.1609012587646,64.22167507130851,192.2568823732376,276.1090783631345,0
829713,303.1607375647112,64.67375104502912,188.8291539843511,276.1024114297905,0
829953,303.1605732763522,65.12770735080345,185.3850708805523,276.0957444964465,0
830193,303.1604081988122,65.58131891239867,181.9255552022503,276.0890775631025,0
830433,303.1602423643468,66.03234142649282,178.4514876518888,276.0824106297585,0
830673,303.160075463097,66.47851124419327,174.9637096128162,276.0757436964145,0
830913,303.1599075229108,66.91754535423675,171.4630252013818,276.0690767630705,0
831153,303.1597385792047,67.34714148112491,167.9502032529134,276.0624098297265,0
831393,303.1595686319787,67.76497831153571,164.4259792424082,276.0557428963825,0
831600,303.1594268981705,68.11368664930326,161.3816106905589,276.05,0
831600,303.1594268981705,68.11368635248883,161.3816107293555,276.0499999976899,0
831633,303.1594152868558,67.99511016962443,161.3970763706182,276.0490759630385,0
831873,303.1593741695447,67.14856146306155,161.5054670969344,276.0424090296945,0
832113,303.1593336701011,66.31800935718188,161.608085398284,276.0357420963505,0
832353,303.159293963901,65.50375537990001,161.7046955610053,276.0290751630065,0
832593,303.1592545103995,64.70609207023959,161.7950498864921,276.0224082296625,0
832833,303.159215680512,63.92530365592238,161.8788881846294,276.0157412963185,0
833073,303.1591775456575,63.16166671345236,161.9559372527911,276.0090743629745,0
833313,303.1591396752215,62.41545080777617,162.0259103405205,276.0024074296305,0
833553,303.159102848703,61.6869191088383,162.0885066001049,275.9957404962865,0
833793,303.1590660221845,60.97632898255874,162.1434105233633,275.9890735629425,0
834033,303.1590300356674,60.28393255397613,162.1902913650798,275.9824066295985,0
834273,303.1589946551404,59.60997724048567,162.2288025536513,275.9757396962545,0
834513,303.1589598379806,58.95470625329177,162.2585810896569,275.9690727629105,0
834753,303.1589255841881,58.31835906535182,162.279246933223,275.9624058295665,0
834993,303.1588918722073,57.70117184426183,162.2904023812304,275.9557388962225,0
835200,303.1588635223974,57.18542029376008,162.2920710164829,275.95,0
835200,303.1588635223974,57.18541999580864,162.2920699788676,275.9499999930396,0
835233,303.1588334743567,57.06681925162525,161.8770394135148,275.9472158886355,0
835473,303.1586209568641,56.24839992892553,158.8961568342818,275.9272150886035,0
835713,303.1584120761303,55.48766488276913,155.9167289140491,275.9072142885715,0
835953,303.1582064402743,54.78278779350099,152.9391827859796,275.8872134885395,0
836193,303.1580042584063,54.13194768302625,149.9639827304429,275.8672126885075,0
836433,303.157805337831,53.53333170446214,146.9916326827522,275.8472118884755,0
836673,303.1576096154959,52.98513769383226,144.0226788529075,275.8272110884435,0
836913,303.1574169345744,52.48557649243072,141.0577124566484,275.8072102884115,0
837153,303.1572273553411,52.03287404916014,138.0973725560833,275.7872094883795,0
837393,303.1570406346448,51.62527331269901,135.1423490070605,275.7672086883475,0
837634,303.1568568732646,51.26103592377046,132.1933855090868,275.7472078883155,0
837874,303.1566758988793,50.93844371809342,129.2512827521671,275.7272070882835,0
838114,303.1564977237546,50.65580005079605,126.3169016532208,275.7072062882515,0
838354,303.1563223047121,50.41143095318355,123.3911666728968,275.6872054882195,0
838594,303.1561495623308,50.2036861327683,120.4750692014544,275.6672046881875,0
838800,303.1560041205042,50.05304531550581,117.9751608095573,275.65,0
838800,303.1560041205042,50.05304446770686,117.9751584417142,275.6499999883486,0
838834,303.1559334996256,49.71488651073674,117.028448999816,275.6453398135925,0
839074,303.1554389719989,47.34978027101693,110.2776840301882,275.6120051468725,0
839314,303.154973636741,45.47581582837594,103.5664986820766,275.5786704801525,0
839554,303.1545170852745,43.70051555927381,96.89856956928995,275.5453358134325,0
839794,303.1540637603582,41.92650281183258,90.27781366597748,275.5120011467125,0
840034,303.1536139803442,40.1537820073606,83.70839618524144,275.4786664799925,0
840274,303.1531681693988,38.38235744051592,77.19473768625424,275.4453318132725,0
840514,303.1527265412111,36.6122332789645,70.74152022477629,275.4119971465525,0
840754,303.1522896980796,34.84341356305329,64.35369234427979,275.3786624798325,0
840994,303.1518574536108,33.0759022054871,58.03647268728471,275.3453278131125,0
841234,303.151429937811,31.30970299102361,51.7953519898642,275.3119931463925,0
841474,303.1510078416013,29.54481957616911,45.63609320675241,275.2786584796725,0
841714,303.1505911663016,27.78125548888879,39.56472950115717,275.2453238129525,0
841954,303.1501519296833,26.01901412832123,33.58755982255632,275.2119891462325,0
842194,303.1492831014826,24.25809876451101,27.71114178862894,275.1786544795125,0
842400,302.7467453519567,22.74547812494774,22.74547812494774,275.15,0
842400,302.7467453519567,22.74547773460895,22.74547773460895,275.1499999882992,0
842434,302.6049395877843,22.5893469178496,22.5893469178496,275.1453198127925,0
842674,301.6136154065791,21.47730128324939,21.47730128324939,275.1119851460725,0
842914,300.6450637680234,20.36525564864866,20.36525564864866,275.0786504793525,0
843154,299.6931778904865,19.25321001404791,19.25321001404791,275.0453158126325,0
843394,298.752414323509,18.14116437944717,18.14116437944717,275.0119811459125,0
843634,297.8188654882226,17.02911874484697,17.02911874484697,274.9786464791925,0
843874,296.8891963993978,15.91707311024622,15.91707311024622,274.9453118124725,0
844114,295.9613789887564,14.80502747564548,14.80502747564548,274.9119771457525,0
844354,295.0346487674764,13.69298184104474,13.69298184104474,274.8786424790325,0
844594,294.1089648865967,12.58093620644454,12.58093620644454,274.8453078123125,0
844834,293.1846028527693,11.4688905718339,11.4688905718339,274.8119731455924,0
